rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,gravity.x,gravity.y,gravity.z,class
0.06277949,-0.07283259,0.07871435,-0.1846,-0.2758,0.2331,1.5085,-9.6876,0.20809999,std
0.0964818,0.056531213,0.042044982,0.20359999,-0.7743,0.1688,1.3751,-9.7088995,0.12529999,std
0.0694292,-0.059445914,-0.10845476,-0.33789998,-0.9101,0.2313,1.2205,-9.73,0.0824,std
-0.038030725,-0.081122905,-0.31403708,-0.4107,-0.99219996,0.106,1.0873,-9.7459,0.060599998,std
-0.04298746,0.000715585,-0.35889205,-0.1312,-1.0684999,0.0197,0.97459996,-9.757899,0.0488,std
0.035430185,-0.0707731,-0.1564164,-0.2395,-1.2375,-0.47399998,0.8965,-9.7654,0.0425,std
0.0312763,-0.022514747,-0.096621424,-0.7571,-1.0466,0.227,0.8454,-9.7699995,0.037699997,std
0.031258848,0.09707521,-0.08147197,-0.82909995,-1.1432999,-0.056199998,0.82909995,-9.7713995,0.0464,std
0.019425515,0.10920525,-0.07641052,-0.1319,0.3284,-0.2805,0.81839997,-9.7722,0.0648,std
0.044436082,0.055466563,-0.10697123,-0.6604,0.47379997,0.080699995,0.8369,-9.7705,0.0761,std
0.05108579,0.042586032,-0.099571034,-0.6306,0.40989998,0.1594,0.8954,-9.7654,0.066,std
0.025795966,0.018779743,-0.03234095,-0.3446,-0.2338,-0.0565,0.96239996,-9.7591,0.0565,std
0.015707964,0.0076794485,0.0024958209,-0.94079995,1.1951,0.2722,0.9898,-9.7563,0.061199997,std
0.034417894,0.017610373,-0.002635447,-1.0540999,-0.5912,-0.0659,1.0051,-9.7547,0.0659,std
0.08798204,-0.017051866,-0.048363075,-0.87,-0.514,-0.34759998,1.0171,-9.7534,0.073,std
0.12712978,-0.028536133,-0.09119345,-0.8513,-0.28959998,-0.3329,1.0278,-9.752299,0.0779,std
0.13917255,-0.031066861,-0.13569935,-0.90709996,-0.2228,-0.34149998,1.0444,-9.7504,0.0865,std
0.114476144,-0.012426744,-0.10754719,-0.775,-0.8031,-0.3706,1.0594,-9.7487,0.096,std
0.10670943,-0.018168878,-0.0898321,-0.30629998,-0.22479999,-0.119799994,1.0613999,-9.7485,0.1002,std
0.09843657,-0.010698868,-0.08407251,-0.20369999,-0.1557,0.0448,1.0569,-9.748899,0.102199994,std
0.08803441,0.0045727626,-0.093654364,-0.014099999,-0.175,-0.0591,1.0536,-9.7492,0.1081,std
0.086132,0.0050963615,-0.096272364,-0.0004,0.0104,-0.1434,1.0595,-9.7484,0.123799995,std
0.09536479,-0.02401573,-0.10381218,-0.1813,-0.0502,-0.4506,1.0737,-9.7465,0.1466,std
0.10316641,-0.042917646,-0.111666165,-0.3708,-0.2395,-0.20099999,1.0964999,-9.7436,0.1716,std
0.10770427,-0.032375857,-0.11575024,-0.2704,-0.1732,-0.1432,1.1137999,-9.7411995,0.19219999,std
0.11046189,-0.03345796,-0.10752974,-0.2157,-0.13599999,-0.0150999995,1.1278,-9.7392,0.2112,std
0.11011282,-0.06159267,-0.08340929,-0.0327,-0.0398,0.124,1.1408,-9.7373,0.22899999,std
0.10550515,-0.08485791,-0.057002455,0.22659999,-0.0616,0.1078,1.1560999,-9.7351,0.2452,std
0.11506956,-0.10634291,-0.035639625,0.2987,-0.063999996,0.0526,1.1722,-9.7328,0.2611,std
0.1264142,-0.107302845,-0.019809486,0.3003,-0.1353,0.0257,1.1902,-9.7301,0.2783,std
0.13768902,-0.084596105,-0.021956243,0.21169999,-0.0892,0.026999999,1.2102,-9.727099,0.2965,std
0.13199925,-0.06843436,-0.038920842,0.0046,-0.1513,-0.1099,1.231,-9.7239,0.3159,std
0.110845864,-0.061103977,-0.052604225,-0.1519,-0.20349999,-0.12,1.2502999,-9.720799,0.3357,std
0.0895703,-0.052516956,-0.07695156,-0.2059,-0.2943,-0.0312,1.2651,-9.7182,0.3548,std
0.0649437,-0.05757841,-0.09630727,-0.1276,-0.3355,0.0589,1.2749,-9.7162,0.3725,std
0.03754203,-0.06372197,-0.10758209,-0.015899999,-0.1899,0.3143,1.281,-9.7147,0.3917,std
0.023666665,-0.091996305,-0.11271336,0.0299,-0.0245,0.4497,1.2840999,-9.7134,0.4132,std
0.013177236,-0.13919,-0.118246056,0.075399995,0.0229,0.4251,1.2875999,-9.7118,0.4378,std
0.0052883476,-0.16667895,-0.114947386,0.1274,0.0208,0.45009997,1.2945,-9.7098,0.46179998,std
0.008726646,-0.18236946,-0.10019935,-0.0683,0.096999995,0.4102,1.3039,-9.7076,0.48209998,std
0.011728613,-0.20090485,-0.08192576,-0.1609,0.0453,0.325,1.318,-9.7048,0.4987,std
0.012252212,-0.18528415,-0.077178456,-0.2003,0.0223,0.25329998,1.3378999,-9.7014,0.5115,std
0.0047472958,-0.1412146,-0.07695156,-0.2184,-0.0393,0.12019999,1.3558999,-9.6986,0.5172,std
0.0012042772,-0.11878711,-0.07586946,-0.2593,-0.071899995,0.137,1.3773,-9.695499,0.52,std
8.726646e-05,-0.07644542,-0.06853908,-0.29189998,-0.104499996,0.1964,1.4001,-9.6922,0.5194,std
-0.0033161256,-0.04024729,-0.06620034,-0.2155,-0.2056,0.1498,1.4217,-9.689199,0.5169,std
-0.016423548,-0.0018151425,-0.05618215,0.0106999995,-0.1494,0.112799995,1.4405999,-9.6865,0.5148,std
-0.023841197,0.023945916,-0.044977136,0.0733,-0.073199995,0.1934,1.4564999,-9.684299,0.5126,std
-0.029024825,0.049706977,-0.0376293,0.2148,-0.0657,0.17559999,1.4718,-9.682099,0.5108,std
-0.030822514,0.08040732,-0.035587262,0.1996,-0.0777,0.20709999,1.487,-9.6798,0.5087,std
-0.029653143,0.108542025,-0.03817035,0.3217,-0.0799,0.1406,1.5022,-9.6776,0.50659996,std
-0.029286625,0.12705997,-0.04152138,0.41579998,-0.1114,0.1222,1.5159999,-9.6755,0.5053,std
-0.021816615,0.12758356,-0.03890339,0.4712,-0.093899995,0.113199994,1.5293,-9.6735,0.5045,std
-0.011292281,0.1004437,-0.0339292,0.4991,-0.0955,0.19389999,1.5406,-9.6718,0.50229996,std
-0.0013788101,0.073705256,-0.018971728,0.4899,-0.12629999,0.2358,1.5497999,-9.6705,0.4996,std
-0.0016755161,0.04166101,-0.011239921,0.4331,-0.0783,0.2093,1.5575,-9.6694,0.4967,std
-0.0040317103,0.008970993,-0.011623893,0.43559998,-0.0402,0.1723,1.5648999,-9.6683,0.4944,std
-0.010035643,-0.024085544,-0.014276793,0.3592,-0.13939999,0.13419999,1.5726,-9.6671,0.4933,std
-0.021293016,-0.05609488,-0.012810716,0.1648,-0.17999999,0.0857,1.5806999,-9.6658,0.4928,std
-0.028099801,-0.06370452,-0.007819075,-0.0385,-0.191,0.1143,1.5879999,-9.664599,0.49359998,std
-0.028885199,-0.044436082,-0.0036826448,-0.21159999,-0.1627,0.121999994,1.5942999,-9.6634,0.4957,std
-0.020228365,-0.024137903,-0.0053407075,-0.2444,-0.1635,0.0308,1.5977,-9.6627,0.4987,std
-0.012863076,-0.0029670596,-0.007278023,-0.2855,-0.0756,-0.0103,1.5996,-9.6623,0.5007,std
