rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,gravity.x,gravity.y,gravity.z,class
-0.42973498,0.579938,-0.4958306,-1.4240999,-0.50549996,0.81579995,0.66899997,-9.7815,-0.2077,wlk
-0.28412214,0.665145,-0.45223227,-1.3779,-0.389,1.219,0.7601,-9.770599,-0.3561,wlk
-0.25537658,0.75614643,-0.36456436,-1.0797,0.1663,1.2686,0.8443,-9.757199,-0.50369996,wlk
-0.21823597,0.84892815,-0.29293606,-0.64,0.2181,0.41459998,0.9342,-9.7403,-0.65,wlk
-0.02734931,0.7779456,-0.34185764,0.124699995,-0.087299995,0.36769998,1.0324,-9.719299,-0.7992,wlk
0.22404791,0.8582133,-0.41322416,-0.168,-0.4886,0.75769997,1.1192,-9.700399,-0.9048,wlk
0.65285784,0.7276627,-0.3311937,-0.88659996,-0.76559997,0.6906,1.22,-9.6784,-1.0044,wlk
1.2153251,0.3570071,-0.20362756,-1.5537,-1.5913,0.0827,1.3281,-9.656799,-1.0732,wlk
2.0345826,-0.012269665,-0.03141593,-1.694,-2.3356,0.7272,1.4293,-9.6382,-1.1097,wlk
2.537918,-0.48504445,0.21635102,-1.3779,-2.0967999,1.6064999,1.5152,-9.622,-1.1358,wlk
2.8863556,-0.77333796,0.45115015,-1.1968,-2.2575,2.9636,1.5891,-9.6085,-1.1494,wlk
2.965873,-0.82704175,0.6747094,-2.7874,-3.1215,3.7735999,1.6694,-9.5976,-1.1258,wlk
2.6944392,-0.3457148,0.8007221,-3.9643998,-4.5029,3.0751,1.7677,-9.5892,-1.0451,wlk
2.3234696,0.21553071,1.0798701,-4.0224,-4.5004997,3.8277998,1.8355,-9.591499,-0.89559996,wlk
2.0589125,0.010768682,1.2834802,-3.9322999,-3.9383,2.6434,1.8729,-9.6046,-0.6428,wlk
1.9789416,-0.37285468,1.3506405,-2.6357,-1.6248,-0.0187,1.8707999,-9.6234,-0.24589999,wlk
1.9424467,-0.5009793,1.2524134,-0.47759998,0.16,-0.28959998,1.8211,-9.6333,0.23079999,wlk
1.892251,-0.78751004,1.1136771,1.3737999,0.19739999,-1.5195999,1.7348,-9.6216,0.76449996,wlk
1.8941535,-1.293481,1.1066434,1.1886,-2.7043998,-0.2818,1.6159999,-9.5831995,1.3115,wlk
1.7975321,-1.4266496,1.1691786,0.7916,-5.2328997,-1.2227,1.4541,-9.5162,1.8699,wlk
1.5785106,-1.5787376,1.1442728,1.0871999,-4.9007998,-1.8038,1.2565,-9.4560995,2.2745,wlk
1.2915785,-1.6854645,1.1941543,1.1968,-2.5412,-2.5758,1.0095999,-9.3836,2.664,wlk
0.97563905,-1.8272724,1.2618905,1.1408,-0.8056,-3.0635998,0.7518,-9.285399,3.0635998,wlk
0.671498,-1.961785,1.233686,0.42139998,-0.4222,-3.6934998,0.569,-9.1882,3.3797,wlk
