rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,gravity.x,gravity.y,gravity.z,class
-0.24862215,-0.59646624,0.2870543,-1.1298,0.8789,0.83519995,0.4139,-9.557799,2.1557,dws
0.3247534,-1.3329952,-0.10161307,-0.37719998,2.2618,0.1893,0.37719998,-9.5873995,2.0269,dws
0.30145326,-2.8885024,-0.26668632,0.5467,2.9162,-0.4869,0.30629998,-9.6140995,1.9088,dws
0.35437164,0.42945573,0.32578316,1.3204,4.0217,-0.4481,0.2191,-9.6409,1.7817999,dws
0.3729245,3.9195557,1.0218903,1.4010999,5.7012,-1.6068,0.1384,-9.663099,1.6656,dws
2.346054,-5.07725,0.30974358,0.8462,8.5103,-2.0461,0.0756,-9.6772995,1.5850999,dws
1.5985994,3.6750176,0.3082426,-0.787,10.6166,2.0693,0.0221,-9.684999,1.5395,dws
0.5828701,-0.60730475,-0.14110987,-0.3953,8.2406,-6.2704,-0.0165,-9.691999,1.4944999,dws
0.6427175,-3.1755219,-0.5710019,-3.3737998,-2.7624,-3.9201999,0.039499998,-9.6821995,1.5568,dws
-1.2425,0.045518186,-0.23080234,-7.3564997,-13.3166,22.5721,0.17799999,-9.6701,1.6208999,dws
-1.7453117,1.4007664,0.35463345,1.3153,-9.4747,-6.9448,0.0968,-9.658,1.6982,dws
-0.51731557,-1.2663934,0.028920105,1.2198,-21.2503,31.0908,-0.2391,-9.6405,1.7809999,dws
0.041050144,-0.78035414,-0.3840597,-0.0792,-9.1883,-20.953299,-0.0777,-9.532499,2.3009999,dws
1.2765338,0.89795446,-0.5209633,3.7138999,9.500299,-16.5481,-0.2914,-9.4609995,2.5637999,dws
2.791689,1.6997936,-0.6902079,-3.7568,11.4899,0.0661,-0.23439999,-9.4305,2.6797,dws
3.784502,1.4287963,-0.82871723,-9.996099,-4.8933997,8.2993,0.0424,-9.3948,2.8114998,dws
4.824544,-0.18195057,-0.86016804,-3.8527,-8.8091,-1.5119,0.0771,-9.4606,2.5807998,dws
5.004365,-1.1866668,-1.133539,3.9167,-1.8511,1.1597999,-0.062699996,-9.5441,2.2528,dws
