rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,gravity.x,gravity.y,gravity.z,class
0.5637588,0.024190264,-0.18172368,-0.99069995,1.8587999,-0.5086,-0.59779996,-9.478499,-2.4431,dws
0.31375784,0.27385962,-0.45881215,-1.2695999,2.1434,-0.0195,-0.5936,-9.469,-2.4810998,dws
0.041538835,0.49998447,-0.5740737,-0.6242,3.0712,2.9352,-0.6015,-9.465099,-2.4938998,dws
-0.20629792,0.4215668,-0.3294309,0.8584,3.5465,2.4682999,-0.6329,-9.4697,-2.4682999,dws
0.0084823,0.5004208,-0.1918815,0.6457,3.2337,1.3350999,-0.6457,-9.490399,-2.3844,dws
0.6495592,0.94616044,-0.3477743,0.4628,3.4687,1.2925,-0.65889996,-9.5096,-2.3026,dws
-0.6235712,-1.9228816,-0.2515543,0.3471,2.6973999,0.116799995,-0.6904,-9.532599,-2.1957998,dws
-0.20956168,0.9561263,-0.5414884,0.5032,1.0366,-1.3357999,-0.7287,-9.558499,-2.067,dws
-0.82920593,-1.3507452,-0.55122733,0.74439996,-0.36589998,-2.7956998,-0.74439996,-9.5877,-1.9211999,dws
-0.5330061,0.17153096,-0.026686084,0.0837,0.264,-3.5723999,-0.71129996,-9.6097,-1.8212,dws
0.1677436,0.09442231,0.15517722,-2.5788999,0.2771,-5.014,-0.6278,-9.6229,-1.7818999,dws
0.68779933,0.075118974,0.22183135,-3.6509,-2.1304,-4.7464,-0.50699997,-9.6277,-1.7946,dws
1.0695727,0.4389154,-0.1977458,-2.0541,-4.4017,8.6697,-0.4367,-9.621699,-1.8441999,dws
1.1850785,0.531924,-0.19092156,0.3245,-4.4003,4.1337,-0.38329998,-9.623099,-1.8486999,dws
1.3265898,0.43751913,-0.11843804,-0.0634,-5.0353,-4.7453,-0.2993,-9.6452,-1.7465999,dws
1.1523362,0.5713335,0.07288495,5.5982,-2.2703,11.1079,-0.3222,-9.625,-1.8505,dws
0.91917765,0.614129,0.20617574,-1.767,-13.3679,-18.9478,-0.18439999,-9.6188,-1.9010999,dws
0.61496675,0.49974012,0.23980823,0.14379999,-9.1031,14.458699,-0.134,-9.5883,-2.0532,dws
0.21001546,0.16831955,0.270718,-3.1403,1.5452,5.4849,-0.1252,-9.566999,-2.1506,dws
-0.21956243,0.013334315,0.23090705,2.9183998,2.75,6.2788997,-0.153,-9.5755,-2.1111,dws
-0.563689,-0.027733281,0.044680428,3.2524998,-2.6536999,1.2846,-0.1928,-9.6045,-1.9711,dws
-0.80909973,-0.099902645,-0.069673546,1.1776999,-2.1308,2.1595,-0.1382,-9.6468,-1.7573999,dws
-0.8418421,-0.109275065,0.016563175,-0.86689997,-0.1188,1.3629,-0.084199995,-9.687699,-1.5198,dws
-0.8160985,-0.42013565,0.1205848,-1.2638999,1.3608999,-0.34469998,-0.0501,-9.726,-1.2537,dws
-0.79480547,0.007871435,0.08445648,-0.084699996,1.5939,-1.92,-0.0525,-9.753099,-1.0218999,dws
-0.8929803,0.5765695,0.18757053,0.3403,1.3773999,-3.2993,-0.0854,-9.7719,-0.81939995,dws
-1.0124131,-0.17139134,0.38652062,0.8275,0.91499996,-4.6948,-0.1214,-9.7802,-0.7086,dws
-0.8410567,-0.022235494,0.41565016,2.2310998,1.3486999,-3.9915,-0.1717,-9.7824,-0.6666,dws
-0.8831017,0.4120024,0.25677285,2.6863,1.9232999,-4.5262,-0.21509999,-9.7785,-0.7104,dws
-1.0150834,-0.14276794,0.11016518,1.8398999,2.4145,-3.6780999,-0.2218,-9.7695,-0.8231,dws
-1.3268342,-0.111927964,0.0699877,0.45279998,3.0667,-2.2028,-0.2076,-9.7549,-0.98429996,dws
-1.7769371,-0.32955307,0.24160592,1.0929999,3.4503,-1.9758999,-0.2104,-9.7364,-1.1524,dws
-2.577886,-0.90840894,0.40742967,2.2805,3.1153,-0.49049997,-0.24069999,-9.715199,-1.3139,dws
-3.5247273,-1.2020257,0.24216443,0.4103,3.3571,1.4329,-0.2534,-9.6921,-1.4721999,dws
-3.7657573,-0.79429936,-0.033789575,-1.4568,4.3768997,-0.0836,-0.269,-9.6627,-1.6521,dws
-3.6360269,-0.1640784,-0.17575465,2.0723,3.7305999,2.5849,-0.3463,-9.6244,-1.8493999,dws
-3.2157516,-0.24031438,-0.11466813,4.2957997,1.9785,1.9152,-0.4222,-9.5884,-2.0133,dws
-2.978893,-0.90428996,0.10588913,2.6351,0.2323,-2.5472999,-0.44829997,-9.5486,-2.1892,dws
-2.188835,-1.0706723,-0.7542615,2.656,-0.7082,-2.7531998,-0.4691,-9.5005,-2.3854,dws
-1.436406,-0.5379279,-0.3814068,1.5891,-1.012,-4.4,-0.4809,-9.432,-2.6411,dws
-1.0131288,-0.58548814,0.16966346,0.8709,-3.8716998,-6.0046,-0.53749996,-9.3279,-2.9782,dws
-0.2832495,-0.8880759,0.095033176,-0.13,-11.3504,-6.3553996,-0.6642,-9.1552,-3.4512,dws
0.5099852,-1.1537324,-0.20142844,-3.4628,-15.3573,-2.1524,-0.79319996,-8.8846,-4.0748,dws
1.22283,-0.86193085,-0.28546605,-4.6505,-12.469,1.0085,-0.86069995,-8.517099,-4.784,dws
1.9350815,-0.20788616,-0.27928758,-2.7043998,-7.423,1.9854,-0.8455,-8.1498995,-5.3883,dws
2.7681096,0.6973812,-0.20076522,1.2427,-5.0885,0.3455,-0.8504,-7.8266997,-5.8469996,dws
3.440393,1.3344264,-0.17318901,0.1595,-4.0971,4.343,-0.9734,-7.4648,-6.2847,dws
3.4986696,0.91275483,-0.13074261,-3.5904999,-0.3705,4.474,-0.9989,-7.2001996,-6.5825,dws
3.288497,0.3162362,-0.16711527,-1.2988,3.0958998,6.028,-1.0155,-7.0185,-6.7732997,dws
3.1147668,-0.09416051,-0.2478193,0.9611,4.3198,6.8988,-1.118,-6.8792996,-6.8988,dws
2.9540396,-0.5364793,-0.59081143,0.65459996,4.0857,7.7763996,-1.2528,-6.8413,-6.9133997,dws
2.5275857,-0.69912654,-0.699336,0.40199998,4.4294,7.2899,-1.3826,-6.9203,-6.8093,dws
1.9785053,-0.3333579,-0.68924797,-1.3364999,6.2232,7.3746996,-1.4583,-7.0959997,-6.6098,dws
1.4232637,0.15608479,-0.62201786,-1.6041,6.838,7.5165,-1.4455999,-7.3577,-6.3201,dws
0.754436,0.4757942,-0.5294282,0.23259999,5.489,5.4279,-1.331,-7.7053,-5.9182997,dws
-0.004049164,0.8767138,-0.4123515,2.7145998,3.6285,2.5163,-1.1357,-8.1395,-5.3504996,dws
-0.5976356,1.2264428,0.0015882496,4.0621,1.356,1.8009,-1.0318999,-8.465799,-4.8409,dws
0.8967851,-0.7702836,0.48795915,3.2677,0.7105,1.4122,-0.9729,-8.7716,-4.2757,dws
1.2067381,-1.5018383,0.19320795,0.8466,0.113299996,0.4883,-0.9349,-9.0275,-3.7147,dws
-0.6968925,0.44668213,-0.52092844,-1.5594,-0.94589996,-0.9384,-0.8627,-9.2431,-3.1606998,dws
-1.3571506,0.93303555,-1.2388695,-2.3948998,-1.5015,-2.0333,-0.7725,-9.403399,-2.6738,dws
-1.4110638,-1.8432074,-0.8636064,-3.2145998,-0.6964,-4.7492,-0.65889996,-9.512199,-2.2918,dws
-0.12707742,1.1577467,-0.38091812,-3.2605999,0.4904,-7.6972,-0.5344,-9.5812,-2.0211,dws
0.4890587,-0.061295964,0.6479884,-3.2024999,2.2405999,-9.2579,-0.4161,-9.6152,-1.8823999,dws
1.3725967,-0.5744053,0.006876597,-6.224,-1.2383,-0.7761,-0.3071,-9.6175995,-1.8912,dws
1.4686247,0.98199207,-0.3371278,-5.3451,-5.6351,12.504399,-0.2642,-9.5945,-2.0112998,dws
1.639859,0.42510983,-0.35033995,2.1375,-7.1138,0.5173,-0.3919,-9.6261,-1.8313999,dws
1.4321648,0.6190508,-0.08196066,15.3862,-4.5826,4.8469996,-0.48009998,-9.6663,-1.5813999,dws
0.9443976,0.82740825,0.09697049,7.1976,-13.5843,-21.0794,-0.36229998,-9.6476,-1.721,dws
0.6222448,0.77703804,0.24357815,-4.0013,-17.306,10.3887,-0.088,-9.6033,-1.9843999,dws
0.14639822,0.5730091,0.4113741,-8.706699,-0.5261,8.3881,-0.0015,-9.545199,-2.2491,dws
-0.42409757,0.4481831,0.4755673,-2.4952,5.3627,10.1115,0.121999994,-9.5404,-2.2661998,dws
-0.7597244,0.44692647,0.22036527,6.2904,-2.1547,1.402,-0.0042999997,-9.564199,-2.1669,dws
-0.8457342,0.3511428,0.03932227,3.3230999,-5.9319,1.8381,-0.028099999,-9.6213,-1.8968999,dws
-0.8240747,-0.011309734,0.18826866,-2.5428,-1.6429,2.1848,0.071499996,-9.6739,-1.6062,dws
-0.6604675,-0.00020943952,0.33756414,-2.6422,2.1899,0.48619998,0.1513,-9.721499,-1.2804999,dws
-0.57124627,0.13505358,0.37519342,-1.6347,2.0885,-1.6629,0.18329999,-9.757299,-0.96519995,dws
-0.70862114,0.5918237,0.41935027,-1.1588,2.3592,-3.4352,0.17819999,-9.773,-0.79139996,dws
-0.8620356,0.5178392,0.41380012,-0.64059997,2.7616,-5.1714,0.1405,-9.7831,-0.6635,dws
-0.8671145,-0.010698868,0.48766243,1.4805,2.9903,-4.9124,0.059,-9.7863,-0.6282,dws
-0.7110646,0.5263215,0.53302354,3.0303,2.9757,-3.9176,-0.0197,-9.7815,-0.70129997,dws
-1.1718664,0.23636994,0.57798326,1.2817,3.0716999,-1.7887,-0.0559,-9.7696,-0.84919995,dws
-2.0893686,-0.33649948,0.5726949,-0.5114,4.2620997,-1.3785,-0.0572,-9.753799,-1.0142,dws
-3.3214836,-0.91181237,0.43645447,0.71209997,4.3027,-0.0317,-0.0942,-9.7355995,-1.1744,dws
-3.9091187,-1.105509,0.28153905,1.3855,2.5300999,-1.6193999,-0.15969999,-9.7183,-1.3029,dws
-3.8574395,-0.5361477,0.27265534,2.1013,2.1894999,1.0612,-0.22819999,-9.7014,-1.4143,dws
-3.3298962,-0.28736845,0.4447099,1.3794999,2.6862,2.6917,-0.29099998,-9.6783,-1.5540999,dws
-2.777709,-1.2418367,0.3615275,0.3531,2.6847,-0.86509997,-0.3531,-9.6475,-1.7236999,dws
-2.93985,-1.5949692,0.21024236,2.7210999,0.88439995,-0.70809996,-0.4459,-9.6123,-1.8906,dws
-1.9632511,-1.1263133,-0.43696064,2.4771,-1.6983999,-4.8904,-0.5256,-9.5791,-2.0328999,dws
-1.3634512,-0.6815162,-0.2669132,3.1143,-4.5174,-7.542,-0.6332,-9.5157995,-2.2842,dws
-0.98059577,-0.71052355,0.020315632,0.98789996,-10.1193,-9.2855,-0.7427,-9.4155,-2.6392999,dws
-0.44224897,-1.060078,-0.036180675,-2.6257,-14.627899,-6.5204,-0.8752,-9.212,-3.2468998,dws
0.25075147,-0.90011865,-0.16760397,-5.5955,-13.0222,0.6719,-1.0042,-8.925,-3.9375,dws
0.83391833,-0.55808645,-0.23869123,-3.4434,-7.2481,4.7988997,-1.097,-8.589499,-4.6028,dws
1.429861,0.057124626,-0.3199014,2.5911999,-2.6111999,3.4115999,-1.1987,-8.2544,-5.1572,dws
2.364991,0.90495324,-0.49225265,2.0067,-3.6174998,-3.8866,-1.4085,-7.915,-5.6159,dws
3.350945,1.434329,-0.47120398,-5.7219,-8.0480995,2.7658,-1.6035999,-7.6032,-5.9824,dws
3.8668468,1.0721906,-0.4641703,-2.8844,-2.0843,4.6884,-1.6755999,-7.3789997,-6.2379,dws
3.9218946,0.4309218,-0.56220543,-0.1648,3.8957999,5.9388,-1.7278,-7.2007,-6.4291,dws
3.763279,-0.013631022,-0.5546656,1.5388,4.9498,7.9033,-1.8133999,-7.0875998,-6.5304,dws
3.5930047,-0.1356819,-0.6322281,1.4861,4.9349,8.658899,-1.9469999,-7.0334997,-6.5504,dws
2.9795039,-0.26307347,-0.8114385,0.94259995,5.3299,8.5258,-2.0409,-7.0754,-6.4761996,dws
1.7796948,-0.065240405,-0.5430592,-0.1568,7.4104,8.6945,-2.079,-7.1947,-6.3311,dws
0.60294145,0.049131017,-0.2600017,-0.7977,8.4084,9.377299,-2.0265,-7.3884997,-6.1215,dws
0.07154105,0.36274922,-0.20149826,0.2882,7.5446,7.6263,-1.8277999,-7.7211,-5.7630997,dws
-0.10882128,0.7366162,-0.12580334,3.0602999,5.4051,4.0134,-1.6186999,-8.0725,-5.3275,dws
-0.17331119,1.1811864,0.34929276,4.0334,2.6032,1.7645999,-1.4347,-8.4774,-4.7163997,dws
0.9957278,-1.9627798,0.22931881,2.3783998,0.64,1.1816,-1.2996,-8.8384,-4.0450997,dws
1.0372841,-1.9063534,0.13803808,-0.2012,-1.3601999,0.47129998,-1.2011,-9.1328,-3.3643,dws
-1.1956203,1.4279411,-0.79265875,-2.4178998,-4.2552,-3.3088999,-1.0928,-9.366099,-2.6927,dws
-1.4310129,0.12044517,-1.4382386,-3.6115,-4.463,-6.0947,-0.93869996,-9.5408,-2.0643,dws
-1.4976146,0.8505688,-0.6738542,-2.2012,0.00029999999,-7.6689,-0.8486,-9.6108,-1.7551999,dws
-0.42046726,2.0431697,-0.089186326,-1.9375,3.3593,-4.0776,-0.7985,-9.6355,-1.6394999,dws
-0.041486476,-0.36589083,0.84512335,-2.3344998,4.9929,-6.2433,-0.74469995,-9.6412,-1.6313,dws
1.1358777,-0.22172663,-0.09292133,-5.7486997,-0.4123,2.1994998,-0.704,-9.6394,-1.6602,dws
1.4153574,1.8804352,-0.5008048,-2.7858,-8.3569,6.054,-0.73469996,-9.6284,-1.7097,dws
1.2492543,-0.05300565,-0.22376867,3.5310998,-9.9271,4.6914997,-0.8441,-9.6567,-1.4847,dws
1.1724598,-0.07778932,-0.037524577,18.0443,-3.4675,4.1893997,-0.9219,-9.6831,-1.2473999,dws
0.5951922,0.57988566,0.10379473,1.6301999,-18.315199,-32.4363,-0.728,-9.663099,-1.5044999,dws
0.20975366,0.72076863,0.18109536,-8.095099,-16.9428,17.2559,-0.4464,-9.6332,-1.7809999,dws
0.037315138,1.0676702,0.33011156,-11.0703,2.5298,9.7612,-0.2857,-9.5808,-2.0727,dws
-0.18058921,0.4803146,0.42842597,0.7427,7.0435996,3.9157,-0.1837,-9.5639,-2.1603,dws
-0.38313466,0.27659976,0.20722294,9.05,-1.5429,3.4382,-0.3613,-9.5582,-2.1633,dws
-0.4886573,0.37133625,-0.03609341,3.2059999,-6.5649,0.5778,-0.3523,-9.6061,-1.9409,dws
-0.5142787,-0.089919366,0.09375909,-2.2245998,-1.3716999,0.8612,-0.18779999,-9.6606,-1.6751,dws
-0.458306,0.3204948,0.37840483,-1.5206,1.8455,-0.8057,-0.14639999,-9.7007,-1.4301,dws
-0.54737014,0.9138718,0.5962917,-1.29,1.9847,-3.8212998,-0.1417,-9.7319,-1.1996,dws
-0.9045518,0.7663217,0.6722485,-1.5961,3.0867,-4.6137,-0.1494,-9.745399,-1.0838,dws
-1.2942839,0.5862386,0.63186157,-1.5065,4.189,-3.1922,-0.17029999,-9.7494,-1.0442,dws
-1.7934829,0.26516786,0.6067288,1.5861,5.0908,-2.1269999,-0.21319999,-9.748899,-1.0404,dws
-2.7090127,-0.53400093,0.4575555,5.1408,5.3986998,-0.069699995,-0.2865,-9.743,-1.0776,dws
-3.3637207,-0.6516012,0.3258006,2.4779,4.4965,-0.47419998,-0.3204,-9.7332,-1.1536,dws
-3.7669091,-0.68533844,0.20586158,-1.8137,4.2496,-1.6321,-0.30449998,-9.7217,-1.2509999,dws
-3.4347906,-0.2523048,0.104178704,-1.5575,3.6668,0.4579,-0.3252,-9.7077,-1.3503,dws
-2.7400622,-0.40488148,0.29698524,0.42909998,2.1999,0.1275,-0.3899,-9.6922,-1.4416,dws
-2.8668778,-1.2642467,0.46965066,2.0959,0.97209996,-1.9058,-0.47779998,-9.6706,-1.5558,dws
-2.3144462,-1.0067931,-0.38250637,3.4359,0.38189998,-2.7141,-0.592,-9.6296,-1.7576,dws
-1.3545849,-0.114388876,-0.49389327,3.2596,-1.1596,-3.728,-0.68039995,-9.5786,-1.9892,dws
-1.1236954,-0.6455624,-0.36452946,2.0384998,-6.4635,-7.4694996,-0.7833,-9.491799,-2.3371,dws
-0.57936203,-1.2601452,-0.45500734,-0.2302,-13.0321,-7.0634,-0.9072,-9.327,-2.8902,dws
0.031730086,-1.5540587,-0.5748416,-2.6606,-16.161999,-2.6011999,-0.99719995,-9.1293,-3.4396,dws
0.6539923,-1.4218674,-0.56812215,-3.4455,-10.478499,2.9559,-1.0850999,-8.8405,-4.1033,dws
1.2568989,-0.7867595,-0.48966956,-1.5425999,-3.7321,4.3908,-1.1247,-8.536,-4.6948,dws
2.0029922,-0.0953997,-0.51314425,0.86969995,-1.2723,-3.1062,-1.2227,-8.2302,-5.1900997,dws
2.815286,0.548906,-0.4145506,-1.9604,-7.5333,1.3015,-1.413,-7.9414997,-5.5772,dws
3.4005995,0.8956681,-0.2933375,-1.0421,-5.4044,2.8885999,-1.4683,-7.6874,-5.909,dws
3.5550263,0.5072276,-0.3511428,0.308,0.86139995,3.7180998,-1.4064,-7.5397,-6.1109,dws
3.3746989,-0.012130038,-0.41343358,1.8331,3.0482,5.1611,-1.4311,-7.4122,-6.2594,dws
3.261043,-0.28663543,-0.60267967,1.3542,3.6315,6.3012,-1.5308,-7.3482,-6.311,dws
3.0462103,-0.53839916,-0.94399625,0.44329998,4.5944,7.4672,-1.6299,-7.3697,-6.2609997,dws
2.2193956,-0.2687458,-0.99169606,-0.46559998,6.2651,8.2424,-1.7212,-7.4712996,-6.1144,dws
1.1913618,-0.38226202,-0.6975034,-0.6119,7.8272,8.5723,-1.7415999,-7.6408997,-5.8950996,dws
0.046146505,-0.7748564,-0.36911967,-0.80789995,7.7331,8.5694,-1.6731,-7.89,-5.5783997,dws
