rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,gravity.x,gravity.y,gravity.z,class
-3.315951,2.479502,1.7970259,-0.7187,1.0218999,-0.0867,2.8811,-4.0958,8.4316,ups
-3.74326,2.8364916,1.6695122,-1.9985,1.9971999,-1.3807,3.1857998,-3.9972,8.3691,ups
-2.9399374,3.1841438,1.0631673,-2.6464999,1.5553,-1.6908,3.5226998,-4.059,8.2027,ups
-2.9043326,2.2431495,0.25083873,-1.6201999,0.116799995,-0.5927,3.6829998,-4.3220997,7.9951997,ups
-2.1812775,2.7682319,0.57965875,2.1911,1.2329999,-1.0030999,3.5972998,-4.7567,7.7847996,ups
-0.61997586,2.1829183,0.8356811,0.5803,-0.54859996,-2.4794,3.3774998,-5.2867,7.5372996,ups
-1.338144,2.7717574,0.20373228,-0.0629,-0.2147,-3.5166,2.9552999,-5.8917,7.2609997,ups
-0.6022957,0.4176224,0.2504024,-1.7785,2.4888,-7.8493996,2.4391,-6.4037,7.0151,ups
-1.3065535,2.2441094,0.28202775,-1.5074999,6.7665997,-8.29,1.7696999,-7.0381,6.5955997,ups
-1.2089372,1.1967374,0.014224433,2.8197,8.5679,3.8288,1.2651,-7.4059,6.3023996,ups
-1.1171852,0.84018403,-0.25804693,1.5590999,0.3746,-5.6356,0.95409995,-7.7626996,5.916,ups
-1.5979187,0.858894,-0.45689228,-4.259,-3.1324,11.068999,0.5433,-8.0197,5.6176,ups
-2.1075723,1.0099871,-0.59608227,-1.7691,-9.4556,9.4845,0.1652,-8.0942,5.534,ups
-2.8110797,1.1722155,-0.9147969,0.6192,-5.0662,-12.8596,-0.1689,-8.2381,5.3173,ups
-3.5381315,1.2922766,-1.5073535,-0.4096,1.7558999,4.0283,-0.2554,-8.2998,5.217,ups
-4.2457404,1.3699962,-1.6395099,-2.7258,0.4446,-4.0599,-0.53279996,-8.4309,4.9804,ups
-4.4578676,1.0460457,-1.5483514,-0.95769995,-3.4448,-3.48,-0.6534,-8.5492,4.7595997,ups
-3.1037538,-0.26171213,-1.7349969,-1.6609,-6.2391996,-0.97419995,-0.68909997,-8.6578,4.5538,ups
-2.2360983,-0.5627814,-2.143177,-1.8311,-7.9742,-0.1996,-0.68689996,-8.8062,4.2599998,ups
-1.1846597,-1.523079,-1.6335933,-0.9802,-7.2373,0.33929998,-0.6645,-8.9873,3.8674,ups
1.6354084,1.0155023,-1.0263234,0.0173,-5.095,-2.1512,-0.5748,-9.222899,3.2828999,ups
4.465128,1.9139979,-0.5286428,0.055099998,-5.9185,-3.7438,-0.3708,-9.4477,2.6025,ups
4.933051,2.5950603,0.26583108,-1.2864,-7.7236996,-6.9174,-0.1452,-9.6276,1.8593999,ups
3.5839987,2.0889149,0.62802184,0.5669,-5.6215997,-0.43739998,0.1249,-9.7557,0.9902,ups
3.6447885,-0.12107349,0.37522835,1.1989,-7.8079,11.4936,0.46719998,-9.788099,0.3802,ups
4.1603937,-1.6325635,0.4675039,-0.0946,-10.9431,10.475699,0.88689995,-9.7662,-0.062299997,ups
4.099691,-0.9735621,0.9234886,-4.1524997,-1.7075,18.136,1.2277,-9.7233,-0.3445,ups
4.5473504,-0.6318092,1.1063643,-7.857,9.625299,25.086699,1.4064,-9.7052,-0.023899999,ups
