rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,gravity.x,gravity.y,gravity.z,class
0.2233847,0.13357005,0.46879545,-0.2136,0.0632,-1.436,0.2724,-9.7718,0.779,ups
0.16158257,0.07145378,0.5795191,-0.2721,-0.0764,-1.6913999,0.2721,-9.7694,0.8088,ups
0.078592174,-0.15685274,0.64708084,0.0414,-0.018199999,-1.7511,0.2625,-9.7688,0.81949997,ups
0.037768926,-0.039025564,0.46083674,0.5671,0.1987,-1.3788999,0.24669999,-9.7699995,0.81009996,ups
-0.16982053,0.21540853,0.3920184,0.4868,0.19049999,-0.0796,0.22899999,-9.7716,0.7955,ups
-0.39191368,0.3593284,0.45523423,-0.092099994,-0.1608,1.4135,0.19999999,-9.7732,0.7831,ups
-0.6530498,-0.05215044,0.36819467,-0.6049,-0.9942,1.4929999,0.1538,-9.773399,0.79179996,ups
-1.4479775,-0.33501595,0.24080308,-0.5591,-1.6629,1.3931999,0.0884,-9.7716,0.82299995,ups
-2.5027673,-0.11121238,0.051609386,-0.2421,-2.9303,0.4486,-0.003,-9.769199,0.8556,ups
-3.3797078,-0.15446164,-0.23246041,1.4168999,-5.6198997,-0.2199,-0.1126,-9.7667,0.877,ups
-3.721583,-0.3423114,-0.15744615,2.3660998,-6.3286,-0.1775,-0.22829999,-9.764,0.8836,ups
-3.2056289,0.027314402,0.023369959,0.9077,-7.1935,-1.6747999,-0.30949998,-9.7621,0.8804,ups
-2.8070304,0.1958434,-0.48694685,-0.3232,-6.2405,-3.5475998,-0.38279998,-9.7638,0.8312,ups
-3.0280416,0.19388862,-1.0162703,-0.098299995,-5.7068,-5.0583997,-0.4802,-9.768,0.72389996,ups
-3.7075157,-0.20971876,-0.8729962,-0.2855,-4.5137,-6.6043,-0.53819996,-9.7744,0.583,ups
-4.217536,-1.1778355,-0.5181359,-0.2862,-3.5902998,-6.2135997,-0.5767,-9.7859,0.2707,ups
